Product ID,Survived_pred,Prob_surv
H39306,0,0.0072854188318122095
L56869,0,0.001902992135020663
L55853,0,0.0019169492553627971
L54986,0,0.001980100528477488
L51908,0,0.004441567166820159
L54982,0,0.013341555255159322
L56907,0,0.0028260650134839787
H39303,0,0.0056635865921016776
M23774,0,0.005502167143258055
M22245,0,0.006216270329372922
M19597,0,0.0026444358668803875
L51758,0,0.012918996494993182
L53345,0,0.0028153280222394383
L48006,0,0.0007577588817106124
L57152,0,0.0009869080661002064
L54235,0,0.0018461716111701698
L53076,0,0.005861363502802916
M23720,0,0.0005238401086307683
L49061,0,0.006142947389349339
L49764,0,0.004074977590404603
M17973,0,0.0012573651805129953
M15349,0,0.002254957827900491
L48489,0,0.001346963414131449
L52112,0,0.008905502911098971
L47647,0,0.0006958655396373924
L55149,0,0.000736744640961922
L53202,0,0.0015306412735789888
M15767,0,0.0031847605336038907
L50363,0,0.010623443534615983
L47359,0,0.0001884302074656929
L56425,0,0.002105270868347032
L49209,0,0.0037357629179548303
L56199,0,0.00048197499896020403
L50620,0,0.0021335335497336978
H35949,0,0.013786309455185547
M17657,0,0.005783890402331555
L56716,0,0.001764045364260282
L47584,0,0.005114297904268204
L52558,0,0.015436186915643826
L47427,0,0.0025926257683541423
M24081,0,0.00019299597530865424
M15279,0,0.0018347712336761288
L47616,0,0.001249979757579712
M21604,0,0.001689478476087088
L49077,0,0.0020237439834405015
L53503,0,0.0026459443480356024
L53184,0,0.0013816426781808845
L54071,0,0.0015384706806994806
L53335,0,0.001001851591513779
L47897,0,0.003185379010067313
H30792,0,0.0011645476418723508
L49478,0,0.009391208482722414
M18462,0,0.002221284159941382
L48897,0,0.0018029674763923662
L54766,0,0.0019395707722598442
H35640,0,0.001710232549896863
L54827,0,0.002929058284441684
L50763,0,0.0012107192821165821
M24309,0,0.0017725920354503305
L56895,0,0.006809891002129017
M24711,0,0.002104528217653431
L49054,0,0.020114603977326097
L52597,0,0.0029513733823411433
L57131,0,0.0026851141697788526
L55017,0,0.0023485594018776935
L52484,0,0.005920521564550006
L54040,0,0.002344192690171937
L49087,0,0.0018913984802772196
L47351,0,0.0010307657111038725
L49688,0,0.0008085027820121999
M15131,0,0.0031643000602762485
L54159,0,0.0021047067281474365
L52937,0,0.0009103284702548332
L49478,0,0.01433134155392088
L52316,0,0.0024268670987842252
M19232,0,0.008978680898615874
M19269,0,0.0009199254662184008
H38515,0,0.011118385270921792
L53699,0,0.0018009621228308337
H36081,0,0.002478440761689617
M16449,0,0.0013921199310130757
M18293,0,0.000956652354331855
L50106,0,0.02476040591878714
L54082,0,0.002976306655369633
L50899,0,0.0017309843461354641
M17771,0,0.002918083810170443
L48834,0,0.0034373912483753807
L55142,0,0.00740383458379461
M18080,0,0.0012873756706091861
H33555,0,0.002457650752586127
L51419,0,0.0019705227596532333
L52773,0,0.003911811770991669
L48182,0,0.014408454087755576
L52347,0,0.001123024741140928
M23295,0,0.001407587873802939
M17294,0,0.00928393582518623
L55258,0,0.0006194017623113536
L54759,0,0.0017404049413205637
L52965,0,0.0027779463793145753
L48143,0,0.0022483207651615668
L53132,0,0.0006753280577457983
L51457,0,0.005327415465812908
H37078,0,0.002645575850210894
M15201,0,0.00036418459760562816
M20973,0,0.00115495343278027
L52072,0,0.003792841249784544
L55934,0,0.002707785277970097
M24351,0,0.004392797776176814
H31906,0,0.013685854306917019
L55983,0,0.002210338100779952
M24201,0,0.0007728455602258286
L56320,0,0.0025223835292614064
M19569,0,0.004368396493738931
L49741,0,0.0013131937320893564
L50583,0,0.005142004588971096
L56272,0,0.0037291212906184115
L51117,0,0.003156875382121045
L53893,0,0.003264106177015527
L50708,0,0.004857558145068619
L54759,0,0.0032387258621492357
M18535,0,0.0019550356206340345
L54973,0,0.0016874005298175454
M18808,0,0.002371077198239764
M20667,0,0.0015125546533761194
L54579,0,0.0016886885627197966
L56682,0,0.0033997411534264594
L56591,0,0.0007913479889733941
M21604,0,0.0018302471392452919
L55275,0,0.0023121183481750332
L56314,0,0.000982661015433108
L52460,0,0.0057698268097991995
M17132,0,0.006457359791939297
M24098,0,0.0006025965983097614
L48588,0,0.018857625536279614
L52866,0,0.003039561661725388
L55790,0,0.000694880370074114
L56204,0,0.0009490649507822643
L55659,0,0.0012515573983156061
L49148,0,0.005209605197067919
M20275,0,0.0007267581833765408
M15062,0,0.0008809940303641997
L50217,0,0.0011096049091238434
L53139,0,0.012860337714838846
L50377,0,0.0016232339445755432
L47854,0,0.0007348684224634368
L50665,0,0.0017708355464345457
H33908,1,0.9969674799988667
L55621,0,0.00045294207691495944
M20807,0,0.0011316562371431905
M22333,0,0.0039393827900109325
L52436,0,0.002689963932182877
L50223,0,0.0011053054579538415
L50021,0,0.0024364404332428403
L52255,0,0.0009240553697166745
L47380,1,0.9989437036324925
L49401,0,0.0023913131640783103
L47780,0,0.0024082357274547474
L50043,0,0.0018158072087684307
H36556,0,0.0023443864036463403
M15545,0,0.0007589640070589634
M19284,0,0.00238216949174201
M21435,0,0.004480748423089992
L56661,0,0.0027403710563014853
L55217,0,0.001438149157794627
L53233,0,0.003595557925764792
M17212,0,0.0022926951516813025
L48345,0,0.001902329840124614
M15293,0,0.0007478988613203814
M16486,0,0.0015315460394414958
L54979,0,0.0026473307038042807
L53837,0,0.00304142741257151
L56612,0,0.0017195486989233576
L50225,0,0.004011393200147872
L52437,0,0.004883798365484284
L55852,0,0.0019639959524773575
L53037,0,0.0036275124247487933
M21431,0,0.0182356887302358
L51373,0,0.0035954920033962564
M17227,0,0.002034855433210168
L48129,0,0.0010133786224683877
L49402,0,0.0015094898545203426
M17148,0,0.0008450338382594733
L54355,0,0.005477921621639448
M16543,0,0.0006139431906376025
L48211,0,0.0004545469795074197
M21491,0,0.0027057159044049585
L55518,0,0.003162431978492243
L53429,0,0.00750719323772596
L51492,0,0.0012592456900364715
L49619,0,0.0024578785930146744
M17591,0,0.0029160628470406317
L53162,0,0.0009437850995450736
L53655,0,0.0031957416310577514
L56781,0,0.0009508234084401883
L57089,0,0.0005977613682181634
M17955,0,0.0013427620838040507
M15361,0,0.0010815821099137853
L56922,0,0.0036057896101146835
H30492,0,0.000582408769179928
L50595,0,0.005478441021740059
L54518,0,0.003232974232939258
M16884,0,0.002565854019237997
L48545,0,0.0008576446156123721
L47290,0,0.001029725798900701
L50579,0,0.0018919113651312256
L52914,0,0.01609466192396659
H30676,0,0.0015138831392893953
L56334,0,0.0017936468343252058
M16716,0,0.004676371084644709
M21644,0,0.002560911828486812
L48027,0,0.0022757697211548207
L56957,0,0.0024683620833048816
L56314,0,0.0016261306528883553
M18581,0,0.0020483188736169135
L48781,0,0.0007017742017573622
L55255,0,0.0018337545269920899
L47523,0,0.001135447193972246
L50948,0,0.004785842646769446
L55127,0,0.002140906278108712
M24079,0,0.0016607674962277315
L48961,0,0.0016411996708277335
L56452,0,0.0020204796571129443
H30263,0,0.0020704253987571383
M15434,0,0.0006732401860362425
L53706,0,0.0029017616150335632
M23110,0,0.0018674311521009125
M23226,0,0.0008125359178560603
L53184,0,0.0022346328913971257
L54888,0,0.0013834169702446977
M16374,0,0.0017750890969922808
M17753,0,0.003062410249416256
L54923,0,0.004471338080122824
L52786,0,0.0067874275644508346
L49135,0,0.006946527697866712
L56048,0,0.0012176768738915422
L53445,0,0.0030198673366990288
M22749,0,0.0010903606451138428
L56541,0,0.0023631719127590743
M22342,0,0.0009300169302921448
L49127,0,0.002435110191130212
L55934,0,0.0011914234203902656
L54077,0,0.008721684411849052
L48807,0,0.0014600847289106586
M23953,0,0.0011174488934212684
M17517,0,0.000988405626616407
M15120,0,0.0004577692023238806
M23303,0,0.0006523398825169885
L54037,0,0.0017662494216820425
L54551,0,0.002056309641607979
L55870,0,0.003316240947423255
H33869,0,0.0028875280047555634
L53723,0,0.010953796551735081
L52887,0,0.0061123962118294975
L52957,0,0.001716863972762477
L47975,0,0.0032901402296795787
M23807,0,0.00122065411353414
M16661,0,0.00484214790418982
M15356,0,0.0008110690500318954
L56016,0,0.0011088083359120542
L55730,0,0.0011705093097814734
M17886,0,0.0017170050312705577
L50647,0,0.012790434501145356
M23743,0,0.0013009126340332903
L56850,0,0.0016419424491748535
M19299,0,0.06731961102127988
L49152,0,0.0071556948981120585
M17852,0,0.004247989259500219
L55271,0,0.003503622719120424
M19069,0,0.0007031330738319165
L54356,0,0.004075866297473147
L50345,0,0.001761502509983192
M19854,0,0.0022818025184742434
L53314,0,0.0008456848919060576
L51585,0,0.002042607323390226
M16463,0,0.0003670841668883958
M24285,0,0.0013515491258608778
L49777,0,0.0011368966863062795
M20984,0,0.0020387368929709964
L57121,0,0.002726208495323365
L52555,0,0.0022956026343693412
L51904,1,0.9950299848831972
M16429,0,0.006230271094542964
M20586,0,0.002034953274841916
L52922,0,0.0073809007093068564
L49861,0,0.004266263926036608
L53140,0,0.010776370390531363
H33318,0,0.01322604057576214
M22667,0,0.0022411864118859416
L51648,0,0.00998914423785244
M24161,0,0.0006069292175844377
L53083,0,0.005492158297969239
L50607,0,0.004173685413761206
H33389,0,0.00458585387378313
L51285,0,0.0045916906686838494
M22667,0,0.0005156165775750962
L49759,0,0.006766550430956011
M21414,0,0.001315693888673054
M19283,0,0.003216346882335926
M24266,0,0.0017757376453232147
M23576,0,0.0010098434506132172
L56461,0,0.0007042011231924357
M22956,0,0.0011411716236019965
L56472,0,0.0027786361815082287
L49792,0,0.0013890046112871894
L52457,0,0.0017911160525612192
H32395,0,0.014842971152937425
M22332,0,0.0018452001261918425
L49000,0,0.00484666653242297
L52746,0,0.002397238992514878
L49244,0,0.0028133074438740713
M22710,0,0.0004937854306199979
L56379,0,0.0017589399842715978
L55863,0,0.0007583356397077235
H34569,0,0.0013513027539927753
H35166,0,0.007090642992871558
L52430,0,0.015034073037942079
L50342,0,0.002284833258631762
M21957,0,0.004186239789847406
L55433,0,0.0030332199320531
L51342,0,0.0027589786831858534
L54227,0,0.020475988662433203
M19116,0,0.0015377968402803097
L51407,0,0.002940290830447319
L49477,0,0.0027590626542525116
L51517,0,0.03948561220083997
L56355,1,0.9997623913774282
L47693,0,0.0004842258713863113
L49830,0,0.0016707526397444137
L47333,0,0.0034190808300324864
H33529,0,0.012179143612733727
L53527,0,0.005269489265697838
M17863,0,0.0038228735658600017
L53852,0,0.01331004456387513
L49197,0,0.004763077198023339
M23453,0,0.0008087643665511944
L49868,0,0.008569238507195032
M17183,0,0.004105238844466244
M17053,0,0.0010271057517509932
L53941,0,0.0017626338091314975
H31983,0,0.0018309996488553191
L53423,0,0.03326784055217579
M19011,0,0.007795711881007605
M23584,0,0.0007841842081964886
M21829,0,0.0013530664894750829
M23665,0,0.002465993591778659
M21134,0,0.0008399981596278726
M18269,0,0.011532243805307285
M17699,0,0.002425003129010438
M15111,0,0.0014156184883785485
L48951,0,0.0010030497257962692
L51562,0,0.007308259617870253
H31904,0,0.008469626346203194
M22968,0,0.003969495120945222
L51017,0,0.004364070832527406
M21061,0,0.004660526124078832
L55706,0,0.013215546454265448
L53281,0,0.004133225449435313
L51935,1,0.9927003339460125
L52785,0,0.004046637114160024
H39086,0,0.00185537112266217
M23333,0,0.0009592368012754261
L50165,0,0.0078020078294982155
M20552,0,0.000649064302369362
L53219,0,0.002252415863127542
L56917,0,0.0012672758131852429
L52911,0,0.0011772223477200172
L48403,0,0.0013325810237546651
L55138,0,0.0020944612874060197
L50014,0,0.004144139995404763
L49707,0,0.006129910578252471
H30011,0,0.0008205276287038871
L48971,0,0.002786029658993448
L55003,0,0.007844003421804097
M17431,0,0.002074206685922411
L55251,0,0.0015025523951922343
L47628,0,0.0027366512098748893
L54978,0,0.0012586907363561824
L56060,0,0.0012197021078057234
L56257,0,0.0022107974971221473
L51230,0,0.006219719688750149
M14923,0,0.0007269298784811427
L57048,0,0.0011685104576851933
L50466,0,0.008664331335744109
L56511,0,0.004513131158307215
L53071,0,0.004514434664546215
L50071,0,0.011009963783173522
M15653,0,0.004511215213690804
M22344,0,0.0012213485798033517
L54665,0,0.0018942900270711883
L57010,0,0.0026266306538779557
L53984,0,0.0030268386798509832
L51948,0,0.002012316126955522
L47778,0,0.0008861521237001154
L52122,0,0.0019328713397979585
L48403,0,0.005971575294973832
M19812,0,0.0029263035440257558
M16127,0,0.0006583578507381257
L55282,0,0.0023752403482727212
L53136,0,0.0017530419777172313
L53136,0,0.003954546054045954
L49988,0,0.004025958358367851
L54492,0,0.004322296355867052
L54763,0,0.0014562064186191266
L53774,0,0.0003491624251248533
L53963,0,0.002156150046128149
L49498,0,0.005421796359755437
L53098,0,0.005538194158392824
L49533,0,0.001398997282681535
L51641,0,0.01087970415136362
L56488,0,0.0014613279807688384
L55770,0,0.002347946284604181
M21261,0,0.0007367585194858277
L51211,0,0.008317060986024458
L54022,0,0.006107678890124042
L55446,0,0.013919396568062592
L49643,0,0.003707123950641015
L56220,0,0.0010052557715466007
M22925,0,0.008056167561236898
L49654,0,0.005349589940375523
L49327,0,0.0030916435685399046
L52412,0,0.0012692057686041604
M22167,0,0.002458818834424823
L54091,0,0.005268920726318384
L57099,0,0.009673085826943033
M15735,0,0.0006322712934538539
L47768,0,0.0012167191516774527
L52990,0,0.021150039561899255
H35197,0,0.0029130594359073844
M23757,0,0.0013388730882963082
L53989,0,0.0017447503988295386
L51776,0,0.009386730060924308
L57052,0,0.01802569618515644
L52042,1,0.9827253547038542
H33845,0,0.017198196033657832
L53621,0,0.0009456352663346077
M24851,0,0.0005688565265675846
L56949,0,0.005338832370328706
L54272,0,0.0010088306142969747
L53864,0,0.0023441834642619415
L50630,0,0.010206472205555237
L56844,0,0.0017104599739525025
M19733,0,0.0009084994112912158
L50764,0,0.004658411067468992
L52643,0,0.0020163575214055527
L51360,0,0.012909355936345002
L56694,0,0.0008749864332459237
L56374,0,0.0007167523059035286
M20651,0,0.0034239773354290807
L54459,0,0.0012039171822723035
L55790,0,0.0017899128400217044
L49881,0,0.0016165356647848631
L55978,0,0.0026441080873430734
M23722,0,0.0016316653071496259
L55726,0,0.0014396189215309214
L47339,0,0.012274714370484564
M17745,0,0.005021324985019645
M23912,0,0.0007883882470306868
L55295,0,0.0008445123126210409
L54091,0,0.0030261745733240067
M16420,0,0.0009561599171764914
H31898,0,0.010454263619331487
M23305,0,0.0015543031003921516
H33139,0,0.0028070313705290807
L55725,0,0.0018519388150870651
L49607,0,0.0014825573853266092
L56949,0,0.0007838459552919643
M24722,0,0.002570573763455404
L48211,0,0.0005719508610612275
L52378,0,0.006957105758796609
H39385,0,0.002784741625315226
L52598,0,0.005231623743449922
H37679,0,0.0017038295419172535
L47904,0,0.003599798877870533
L50197,0,0.01858015157188448
L53257,0,0.0037535018285461525
L56262,0,0.002808061553867789
L48892,0,0.006652678066351411
L55784,0,0.0035703017633080224
L47765,0,0.0012612355562922613
M20421,0,0.002570398886557849
L50595,0,0.0027590251656734767
L50085,0,0.0019112730580049734
L52622,0,0.0030310629268598746
L47525,0,0.000615435722959435
M21433,0,0.0021435538371254352
H30686,0,0.004248985488942546
L49381,0,0.0023922704005042267
L52984,0,0.003899871484443971
L56257,0,0.0028423354727006374
L53174,0,0.00370840407582986
L49125,0,0.0015100935396972974
L52749,0,0.0022555792954868795
M21722,0,0.0011075880853862827
L54799,0,0.003601451647223214
L56495,0,0.0004454049705402531
L54051,0,0.004121835852781859
M22494,0,0.00158163787726215
M20867,0,0.004252158797967767
L55550,0,0.0016207231062492424
L56426,0,0.0031109196616261187
L55843,0,0.000968532738596025
L54810,0,0.0030316708495825477
M24206,0,0.00921140236297948
L48242,0,0.0020246662416449324
L49315,0,0.0020979894819261446
H32038,0,0.005093740279373445
L56332,0,0.0024604857930596215
L47576,0,0.0009626004338026372
L53887,0,0.00849511529007564
L50218,0,0.008770901041093668
M21904,0,0.0012539223447070758
L55304,0,0.0019481354469071406
M24803,0,0.4969646449008827
L55451,0,0.0012919032806368912
M19237,0,0.0013729897436654795
L50948,0,0.014381469223382728
L51650,0,0.00486079669026938
H35414,0,0.0032192400698911675
L56457,0,0.00806861247982428
L55490,0,0.0006415590945636575
M16392,0,0.0011686179804254865
H38730,0,0.007245374097414836
L56455,0,0.004592636506356223
L48512,0,0.0013249326355429763
L55973,0,0.0005401473047243271
H32038,0,0.002508059355914549
L49434,0,0.0010131748731477892
L51924,0,0.006116725046569444
L51623,0,0.005927088300173089
H29870,0,0.0012774719047360372
H32800,0,0.0030675787033652554
L54167,0,0.0023537753305901297
L53121,0,0.005658253131282859
L48604,0,0.0019407876834740294
L55036,0,0.0011632786318586615
L53060,0,0.004439543998506136
L52820,0,0.006125118858872973
L52109,0,0.002827208483124196
L50984,0,0.005717626740775628
L54511,0,0.0016892380362644541
L54339,0,0.004871977070032345
L55863,0,0.004362700742498771
L52471,0,0.005955646536837878
M16616,0,0.0014628451745830732
L54206,0,0.0027121656828879865
L48871,0,0.0006012025252167559
L55277,0,0.0014776887625735317
L51652,0,0.0016958225359318144
L52368,0,0.008551507024150515
M22145,0,0.00264468595315411
M15562,0,0.0006736063677205303
L48927,0,0.005152842815224788
L56936,0,0.0012427725340357705
M17757,0,0.0027377604942553937
L50462,0,0.0010703435115229029
L55571,0,0.0014120394298570065
M16098,0,0.0011104925229661695
L55040,0,0.0009907267576092116
L47380,0,0.0012806551376153283
L50031,0,0.0029109688307442302
M24557,0,0.0010074179816733327
M16145,0,0.007842146062764304
L50426,0,0.008240471325475496
L49001,0,0.003320139384181247
M17591,0,0.007478953495942232
L49988,0,0.011040592257282116
L50490,0,0.004294154557164852
L53109,0,0.0008755723703922872
L57110,0,0.0017366457518345284
L55093,0,0.009875924745114168
L55334,0,0.002323336321421654
M16659,0,0.0033191852213885187
L48743,0,0.002223900493683056
L55265,0,0.001518991138250001
L55270,0,0.0006858083842300915
M18827,0,0.006110258366326518
L56253,0,0.006712292294674009
L47499,0,0.0013380808559293068
L55982,0,0.0008123800696845868
M18373,0,0.000902798651506006
L56719,0,0.005162880337525512
L53292,0,0.0030842577002059353
L47396,0,0.0034090185707853593
L49082,0,0.007082071733248828
L52569,0,0.012398595493014739
L53305,0,0.008511608509607246
L55217,0,0.0014232579991185275
L56199,0,0.0005397615762206124
M21014,0,0.0006326513450192397
L56489,0,0.0013360347870639323
M22228,0,0.0009961238796395238
L49310,0,0.001016863492693581
M20261,0,0.018318532520442132
L55410,0,0.0008997553065689023
L49814,0,0.001234290952659689
L55452,0,0.002031756314169111
L55696,0,0.0008971793670982612
M18406,0,0.004164267038628574
L55838,0,0.001889325344153203
L54261,0,0.006851563071592783
M23276,0,0.0004021989352289816
M15583,0,0.0022194968151991483
L53270,0,0.0021613393269074147
L49082,0,0.006461583894206215
H37374,0,0.002260527525664526
L56393,0,0.0019853400264508644
M17124,0,0.0035134138945798294
L51412,0,0.0021613156695442595
H35797,0,0.010446758712898166
M18404,0,0.001190251538300966
M22987,0,0.0016266957314367608
M18013,0,0.0008917535213514092
L54767,0,0.0027630492358302213
L56256,0,0.003318860882594233
H34909,0,0.003085657859789286
L56474,0,0.0015853571089700733
M17661,0,0.0036485400092506957
M21562,0,0.003889175625374471
H36996,0,0.006270580265023045
L53602,0,0.001126463678511021
L56664,0,0.006575566553000662
L53558,0,0.0017796366972153155
H29682,0,0.0009286935173465103
L51266,0,0.004272906217588658
L54272,0,0.005545491168264506
L50482,0,0.01717315539341411
L56602,0,0.005515514197577391
L54265,0,0.001985568077108676
L54347,0,0.002938651138410886
M17819,0,0.001293240166713942
L47378,0,0.0027403721864025553
L51768,0,0.003879876715528933
L48854,0,0.009356489271105323
M17793,0,0.0011578789764405324
M16922,0,0.0011775567664127013
L55253,0,0.0031024320973593762
M15876,0,0.0006741512931543554
L47217,0,0.0013723327720104401
L48397,0,0.002160231906002476
M16280,0,0.0031456854110403737
H38189,0,0.0033015974002725
L53257,0,0.0008630698660613683
L57113,0,0.0018577764913239787
L49256,0,0.008144396720500588
L55810,0,0.00812839494970481
L49671,0,0.011108153201769097
L56070,0,0.0006264613040530773
